2022-05-28,N234AB,KBOI,KOGD,BOI TWF OGD,,,,,,,2.4,2.4,0.0,0.0,0.0,2.4,0.0,0.0,0.9,0.0,0.0,0.0,,0.0,0.7,,,,,0,1;RNAV (GPS) RWY 35;35;KOGD;,,,,,,0.0,2.4,0.0,0.0,0.0,Sarah Chen,,,,,,,,IFR training XC to Ogden under the hood,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-05-21,N234AB,KBOI,KBOI,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,,0.0,0.9,,,,,1,1;ILS OR LOC RWY 10R;10R;KBOI;,1;RNAV (GPS) RWY 28L;28L;KBOI;,,,,,0.0,1.4,0.0,0.0,0.0,Sarah Chen,,,,,,,,Instrument approaches under the hood,,,,,,4,0,4,0,0,0,4,4,0,0,4
2022-05-17,N234AB,KBOI,S67,,,,,,,,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Backcountry flying Smiley Creek,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-05-14,N891EF,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Short XC building time,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-05-10,N234AB,KBOI,KBOI,,,,,,,,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,,0.0,0.9,,,,,0,1;RNAV (GPS) RWY 28L;28L;KBOI;,,,,,,0.0,1.4,0.0,0.0,0.0,Sarah Chen,,,,,,,,Basic attitude instrument flying under hood,,,,,,3,0,3,0,0,0,3,3,0,0,3
2022-05-07,N234AB,KBOI,KBOI,,,,,,,,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.8,,,,,1,1;ILS OR LOC RWY 10R;10R;KBOI;,,,,,,0.0,1.3,0.0,0.0,0.0,Sarah Chen,,,,,,,,Started instrument training exciting,,,,,,3,0,3,0,0,0,3,3,0,0,3
2022-05-03,N234AB,KBOI,KBOI,,,,,,,,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Tower gave us a 360 for spacing,,,,,,4,0,4,0,0,0,4,4,0,0,4
2022-04-30,N234AB,KBOI,KSUN,BOI TWF SUN,,,,,,,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,VFR to Sun Valley spring flying,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-04-23,N567CD,KBOI,KBZN,BOI BZN,,,,,,,2.6,2.6,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Checked out in the 182 more power!,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-04-16,N234AB,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-04-12,N891EF,KBOI,KPUW,BOI LWS PUW,,,,,,,2.1,2.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,XC to Pullman visiting friends at WSU,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-04-09,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Practiced chandelles and lazy eights,,,,,,4,0,4,0,0,0,4,4,0,0,4
2022-04-02,N891EF,KBOI,KGNG,,,,,,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Short hop to Gooding nice day,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-03-30,N234AB,KBOI,KBOI,,,,,,,,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.8,,,,,1,1;ILS OR LOC RWY 10R;10R;KBOI;,,,,,,0.0,1.3,0.0,0.0,0.0,Sarah Chen,,,,,,,,First IFR lesson basic attitude instrument flying,,,,,,3,0,3,0,0,0,3,3,0,0,3
2022-03-26,N234AB,KBOI,KMYL,BOI DNJ MYL,,,,,,,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,XC to McCall building PIC time,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-03-19,N234AB,KBOI,KBOI,,,,,,,,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Pattern work on a windy day,,,,,,4,0,4,0,0,0,4,4,0,0,4
2022-03-12,N234AB,KBOI,KTWF,,,,,,,,1.4,1.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,XC to Twin Falls clear but cold,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-03-05,N567CD,KBOI,KSLC,BOI TWF OGD SLC,,,,,,,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Long XC in the 182 to Salt Lake,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-02-26,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Staying current in winter pattern work,,,,,,4,0,4,0,0,0,4,4,0,0,4
2022-02-19,N234AB,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Short winter XC to Twin Falls,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-02-05,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Night currency 3 full stop landings,,,,,,0,3,0,0,3,0,0,0,3,3,3
2022-01-29,N234AB,KBOI,KSUN,BOI TWF SUN,,,,,,,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Winter flight to Sun Valley for skiing,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-01-22,N234AB,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Cold winter flying preheated the engine,,,,,,1,0,1,0,0,0,1,1,0,0,1
2022-01-15,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,New year resolution fly more this year,,,,,,4,0,4,0,0,0,4,4,0,0,4
2022-01-08,N891EF,KBOI,KGNG,,,,,,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-12-30,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,End of year flight reflecting on the PPL journey,,,,,,3,0,3,0,0,0,3,3,0,0,3
2021-12-18,N234AB,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Winter XC to Twin Falls clear day,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-12-04,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Cold day pattern work staying sharp,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-11-20,N234AB,KBOI,KSUN,BOI TWF SUN,,,,,,,1.8,1.8,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Fall XC to Sun Valley great colors,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-11-13,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Night currency calm winds,,,,,,0,3,0,0,3,0,0,0,3,3,3
2021-11-09,N234AB,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,XC to Twin Falls building time,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-11-06,N891EF,KBOI,KGNG,,,,,,,,1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Short hop for a hundred dollar hamburger,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-11-01,N234AB,KBOI,KMYL,BOI DNJ MYL,,,,,,,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Fall trip to McCall leaves changing,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-10-30,N234AB,KBOI,KSLC,BOI TWF OGD SLC,,,,,,,3.1,3.1,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,First long XC since getting PPL to Salt Lake,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-10-23,N234AB,KBOI,KMYL,BOI DNJ MYL,,,,,,,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Scenic flight to McCall beautiful fall day,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-10-16,N234AB,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Cross-country flight planning paid off,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-10-12,N234AB,KBOI,KGNG,,,,,,,,1.2,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Passenger flight took my dad flying,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-10-09,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Pattern work post-checkride confidence building,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-09-28,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,First PIC flight after checkride!,,,,,,3,0,3,0,0,0,3,3,0,0,3
2021-09-25,N234AB,KBOI,KTWF,,,,,,,,1.4,1.4,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Private pilot checkride - passed!,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-09-18,N234AB,KBOI,KBOI,,,,,,,,1.2,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.2,0.0,0.0,0.0,Mike Thompson,,,,,,,,Checkride prep nailed the power-off 180,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-09-11,N234AB,KBOI,KSUN,BOI TWF SUN,,,,,,,1.7,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.7,0.0,0.0,0.0,Mike Thompson,,,,,,,,Checkride prep long XC with instructor,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-09-04,N234AB,KBOI,KBOI,,,,,,,,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Mike Thompson,,,,,,,,Checkride prep maneuvers and emergency procedures,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-08-31,N234AB,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Practiced engine-out procedures over flat terrain,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-08-28,N234AB,KBOI,KTWF,,,,,,,,1.3,1.3,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Solo XC to Twin Falls building confidence,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-08-21,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Solo pattern work feeling good,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-08-17,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Solo pattern work stabilized approaches,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-08-14,N234AB,KBOI,KSUN,BOI TWF SUN,,,,,,,1.8,0.0,0.0,0.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.8,0.0,0.0,0.0,Mike Thompson,,,,,,,,Dual XC to Sun Valley mountain flying intro,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-08-07,N234AB,KBOI,KGNG,,,,,,,,1.1,0.0,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Mike Thompson,,,,,,,,Practice area work steep turns and stalls,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-07-31,N234AB,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Solo pattern work building confidence,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-07-24,N234AB,KBOI,KTWF,,,,,,,,1.4,0.0,0.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.4,0.0,0.0,0.0,Mike Thompson,,,,,,,,First solo XC! Nervous but went well,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-07-17,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Emergency descent practice over the desert,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-07-10,N234AB,KBOI,KGNG,,,,,,,,1.1,1.1,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Solo to Gooding and back,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-07-06,N234AB,KBOI,U70,,,,,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Dual XC to Cascade practice area work,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-07-03,N234AB,KBOI,KBOI,,,,,,,,0.9,0.9,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Solo pattern work 4th of July weekend,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-06-26,N234AB,KBOI,KBOI,,,,,,,,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Mike Thompson,,,,,,,,Slow flight and stall practice,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-06-19,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Simulated engine failure on takeoff drill,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-06-12,N234AB,KBOI,KTWF,,,,,,,,1.3,0.0,0.0,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.3,0.0,0.0,0.0,Mike Thompson,,,,,,,,Dual XC to Twin Falls navigation practice,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-06-08,N234AB,KBOI,KBOI,,,,,,,,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Mike Thompson,,,,,,,,Transition to C172 familiarization flight,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-06-05,N912LM,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Solo pattern work in the 152,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-06-01,N912LM,KBOI,KTWF,,,,,,,,1.2,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.2,0.0,0.0,0.0,Mike Thompson,,,,,,,,Solo XC to Twin Falls and back,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-05-29,N912LM,KBOI,KBOI,,,,,,,,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.9,0.0,0.0,0.0,Mike Thompson,,,,,,,,Crosswind practice 10kt direct crosswind,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-05-22,N912LM,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,Second solo! Much more relaxed this time,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-05-15,N912LM,KBOI,KBOI,,,,,,,,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Mike Thompson,,,,,,,,Ground reference maneuvers and S-turns,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-05-08,N912LM,KBOI,KBOI,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,First solo! Three times around the pattern,,,,,,3,0,3,0,0,0,3,3,0,0,3
2021-05-01,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Steep turns getting better each lesson,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-04-24,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Pre-solo stage check all maneuvers,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-04-17,N912LM,KBOI,KBOI,,,,,,,,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.1,0.0,0.0,0.0,Mike Thompson,,,,,,,,Pattern work focusing on landings,,,,,,6,0,6,0,0,0,6,6,0,0,6
2021-04-10,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Practiced soft field takeoffs and landings,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-04-03,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Short field landings and go-arounds,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-03-27,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Steep turns and slow flight,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-03-20,N912LM,KBOI,KGNG,,,,,,,,1.2,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.2,0.0,0.0,0.0,Mike Thompson,,,,,,,,First XC with instructor to Gooding,,,,,,1,0,1,0,0,0,1,1,0,0,1
2021-03-13,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Turns around a point and rectangular course,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-03-06,N912LM,KBOI,KBOI,,,,,,,,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.9,0.0,0.0,0.0,Mike Thompson,,,,,,,,Radio work getting more comfortable,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-02-27,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Stall practice power on and power off,,,,,,3,0,3,0,0,0,3,3,0,0,3
2021-02-20,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Pattern work gusty winds 15kt,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-02-06,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Normal and crosswind landings,,,,,,5,0,5,0,0,0,5,5,0,0,5
2021-01-23,N912LM,KBOI,KBOI,,,,,,,,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.9,0.0,0.0,0.0,Mike Thompson,,,,,,,,Taxiing and basic maneuvers in the pattern,,,,,,4,0,4,0,0,0,4,4,0,0,4
2021-01-16,N912LM,KBOI,KBOI,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,1.0,0.0,0.0,0.0,Mike Thompson,,,,,,,,Resumed training after holidays cold but clear,,,,,,4,0,4,0,0,0,4,4,0,0,4
2020-12-26,N912LM,KBOI,KBOI,,,,,,,,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0,,,,,,,0.0,0.8,0.0,0.0,0.0,Dave Martinez,,,,,,,,Short flight to stay current over holidays,,,,,,3,0,3,0,0,0,3,3,0,0,3
